Internal User ID	Country	State	City
6313	United States	Rhode Island	NA	
6314	United States	Mississippi	NA	
6315	United States	Illinois	NA	
6316	United States	Dist of Columbia	NA	
6317	United States	Missouri	NA	
6318	United States	Washington	NA	
6319	United States	South Carolina	NA	
6320	United States	Maine	NA	
6321	United States	Delaware	NA	
6322	United States	Florida	NA	
6323	United States	New Mexico	NA	
6324	United States	South Carolina	NA	
6325	United States	Arizona	NA	
6326	United States	Nebraska	NA	
6327	United States	Texas	NA	
6328	United States	Tennessee	NA	
6329	United States	Pennsylvania	NA	
6330	United States	New Hampshire	NA	
6331	United States	New Hampshire	NA	
6332	United States	Wyoming	NA	
6333	United States	Illinois	NA	
6334	United States	Colorado	NA	
6335	United States	Wisconsin	NA	
6336	United States	Mississippi	NA	
6337	United States	Texas	NA	
6338	United States	Georgia	NA	
6339	United States	Wyoming	NA	
6340	United States	Massachusetts	NA	
6341	United States	North Carolina	NA	
6342	United States	Ohio	NA	
6343	United States	Texas	NA	
6344	United States	West Virginia	NA	
6345	United States	Alaska	NA	
6346	United States	Texas	NA	
6347	United States	California	NA	
6348	United States	California	NA	
6349	United States	California	NA	
6350	United States	New Jersey	NA	
6351	United States	California	NA	
6352	United States	Wyoming	NA	
6353	United States	Oregon	NA	
6354	United States	Montana	NA	
6355	United States	Montana	NA	
6356	United States	Kansas	NA	
6357	United States	Maryland	NA	
6358	United States	California	NA	
6359	United States	Rhode Island	NA	
6360	United States	Maryland	NA	
6361	United States	Missouri	NA	
6362	United States	Nevada	NA	
6363	United States	Minnesota	NA	
6364	United States	Missouri	NA	
6365	United States	Ohio	NA	
6366	United States	Delaware	NA	
6367	United States	Nebraska	NA	
6368	United States	Florida	NA	
6369	United States	Iowa	NA	
6370	United States	Montana	NA	
6371	United States	Mississippi	NA	
6372	United States	New Jersey	NA	
6373	United States	Montana	NA	
6374	United States	South Dakota	NA	
6375	United States	Kansas	NA	
6376	United States	Washington	NA	
6377	United States	New Mexico	NA	
6378	United States	Wyoming	NA	
6379	United States	Dist of Columbia	NA	
6380	United States	Georgia	NA	
6381	United States	Nebraska	NA	
6382	United States	Arkansas	NA	
6383	United States	Georgia	NA	
6384	United States	Michigan	NA	
6385	United States	Rhode Island	NA	
6386	United States	Utah	NA	
6387	United States	Michigan	NA	
6388	United States	Oregon	NA	
6389	United States	Indiana	NA	
6390	United States	Nevada	NA	
6391	United States	West Virginia	NA	
6392	United States	Kansas	NA	
6393	United States	Maine	NA	
6394	United States	Kentucky	NA	
6395	United States	Massachusetts	NA	
6396	United States	Delaware	NA	
6397	United States	Texas	NA	
6398	United States	Massachusetts	NA	
6399	United States	Georgia	NA	
6400	United States	Delaware	NA	
6401	United States	Idaho	NA	
6402	United States	Vermont	NA	
6403	United States	Kansas	NA	
6404	United States	Ohio	NA	
6405	United States	Vermont	NA	
6406	United States	Idaho	NA	
6407	United States	Maryland	NA	
6408	United States	Iowa	NA	
6409	United States	Wyoming	NA	
6410	United States	Virginia	NA	
6411	United States	Wyoming	NA	
6412	United States	Vermont	NA	
6413	United States	Iowa	NA	
6414	United States	Kansas	NA	
6415	United States	Vermont	NA	
6416	United States	Ohio	NA	
6417	United States	Connecticut	NA	
6418	United States	Florida	NA	
6419	United States	Louisiana	NA	
6420	United States	Maryland	NA	
6421	United States	Arizona	NA	
6422	United States	Vermont	NA	
6423	United States	West Virginia	NA	
6424	United States	New Mexico	NA	
6425	United States	Idaho	NA	
6426	United States	Arkansas	NA	
6427	United States	Louisiana	NA	
6428	United States	Oklahoma	NA	
6429	United States	Vermont	NA	
6430	United States	Arkansas	NA	
6431	United States	Kentucky	NA	
6432	United States	New York	NA	
6433	United States	North Carolina	NA	
6434	United States	Texas	NA	
6435	United States	Vermont	NA	
6436	United States	North Carolina	NA	
6437	United States	Mississippi	NA	
6438	United States	Washington	NA	
6439	United States	Oregon	NA	
6440	United States	Wyoming	NA	
6441	United States	Washington	NA	
6442	United States	South Dakota	NA	
6443	United States	Maryland	NA	
6444	United States	Alaska	NA	
6445	United States	Rhode Island	NA	
6446	United States	Mississippi	NA	
6447	United States	South Dakota	NA	
6448	United States	Nebraska	NA	
6449	United States	Hawaii	NA	
6450	United States	Nebraska	NA	
6451	United States	Nevada	NA	
6452	United States	Georgia	NA	
6453	United States	Vermont	NA	
6454	United States	Maryland	NA	
6455	United States	North Carolina	NA	
6456	United States	Alaska	NA	
6457	United States	Oregon	NA	
6458	United States	Oklahoma	NA	
6459	United States	Dist of Columbia	NA	
6460	United States	Massachusetts	NA	
6461	United States	Ohio	NA	
6462	United States	North Dakota	NA	
6463	United States	Utah	NA	
6464	United States	Washington	NA	
6465	United States	Georgia	NA	
6466	United States	New York	NA	
6467	United States	Louisiana	NA	
6468	United States	Arizona	NA	
6469	United States	Wisconsin	NA	
6470	United States	Connecticut	NA	
6471	United States	New Mexico	NA	
6472	United States	North Dakota	NA	
6473	United States	Michigan	NA	
6474	United States	Connecticut	NA	
6475	United States	Wyoming	NA	
6476	United States	Idaho	NA	
6477	United States	Virginia	NA	
6478	United States	Colorado	NA	
6479	United States	Arkansas	NA	
6480	United States	Iowa	NA	
6481	United States	Tennessee	NA	
6482	United States	Colorado	NA	
6483	United States	Mississippi	NA	
6484	United States	Louisiana	NA	
6485	United States	Vermont	NA	
6486	United States	Nevada	NA	
6487	United States	Vermont	NA	
6488	United States	Virginia	NA	
6489	United States	Louisiana	NA	
6490	United States	Texas	NA	
6491	United States	Missouri	NA	
6492	United States	South Dakota	NA	
6493	United States	North Carolina	NA	
6494	United States	Alabama	NA	
6495	United States	Maryland	NA	
6496	United States	Hawaii	NA	
6497	United States	Louisiana	NA	
6498	United States	Arkansas	NA	
6499	United States	Nevada	NA	
6500	United States	West Virginia	NA	
6501	United States	Louisiana	NA	
6502	United States	West Virginia	NA	
6503	United States	Nevada	NA	
6504	United States	Illinois	NA	
6505	United States	Arizona	NA	
6506	United States	Illinois	NA	
6507	United States	Georgia	NA	
6508	United States	Delaware	NA	
6509	United States	South Dakota	NA	
6510	United States	New Hampshire	NA	
6511	United States	Alabama	NA	
6512	United States	Nevada	NA	
6513	United States	Connecticut	NA	
6514	United States	Alaska	NA	
6515	United States	Maryland	NA	
6516	United States	Wisconsin	NA	
6517	United States	Alaska	NA	
6518	United States	Hawaii	NA	
6519	United States	Florida	NA	
6520	United States	South Dakota	NA	
6521	United States	North Carolina	NA	
6522	United States	Alaska	NA	
6523	United States	Washington	NA	
6524	United States	Michigan	NA	
6525	United States	Maryland	NA	
6526	United States	North Dakota	NA	
6527	United States	Pennsylvania	NA	
6528	United States	Arkansas	NA	
6529	United States	North Dakota	NA	
6530	United States	Florida	NA	
6531	United States	Maryland	NA	
6532	United States	Tennessee	NA	
6533	United States	Arizona	NA	
6534	United States	North Dakota	NA	
6535	United States	Florida	NA	
6536	United States	New York	NA	
6537	United States	Michigan	NA	
6538	United States	Oregon	NA	
6539	United States	Vermont	NA	
6540	United States	Oregon	NA	
6541	United States	Alaska	NA	
6542	United States	Ohio	NA	
6543	United States	Tennessee	NA	
6544	United States	Virginia	NA	
6545	United States	South Carolina	NA	
6546	United States	Washington	NA	
6547	United States	Louisiana	NA	
6548	United States	Mississippi	NA	
6549	United States	Florida	NA	
6550	United States	Alaska	NA	
6551	United States	Pennsylvania	NA	
6552	United States	Oklahoma	NA	
6553	United States	Missouri	NA	
6554	United States	Colorado	NA	
6555	United States	Rhode Island	NA	
6556	United States	New Mexico	NA	
6557	United States	Dist of Columbia	NA	
6558	United States	Nebraska	NA	
6559	United States	Arkansas	NA	
6560	United States	Arizona	NA	
6561	United States	Arizona	NA	
6562	United States	Tennessee	NA	
6563	United States	Hawaii	NA	
6564	United States	Florida	NA	
6565	United States	Oregon	NA	
6566	United States	New York	NA	
6567	United States	Vermont	NA	
6568	United States	Indiana	NA	
6569	United States	North Carolina	NA	
6570	United States	Wisconsin	NA	
6571	United States	Alaska	NA	
6572	United States	Montana	NA	
6573	United States	Tennessee	NA	
6574	United States	Kentucky	NA	
6575	United States	Rhode Island	NA	
6576	United States	Minnesota	NA	
6577	United States	Maine	NA	
6578	United States	Michigan	NA	
6579	United States	Ohio	NA	
6580	United States	Florida	NA	
6581	United States	Arizona	NA	
6582	United States	Mississippi	NA	
6583	United States	New York	NA	
6584	United States	Maryland	NA	
6585	United States	Louisiana	NA	
6586	United States	South Carolina	NA	
6587	United States	Wyoming	NA	
6588	United States	New Jersey	NA	
6589	United States	North Dakota	NA	
6590	United States	Wisconsin	NA	
6591	United States	North Carolina	NA	
6592	United States	Massachusetts	NA	
6593	United States	Wisconsin	NA	
6594	United States	Georgia	NA	
6595	United States	Arizona	NA	
6596	United States	Utah	NA	
6597	United States	Connecticut	NA	
6598	United States	Tennessee	NA	
6599	United States	New York	NA	
6600	United States	Idaho	NA	
6601	United States	Massachusetts	NA	
6602	United States	Vermont	NA	
6603	United States	Minnesota	NA	
6604	United States	Washington	NA	
6605	United States	Iowa	NA	
6606	United States	Maine	NA	
6607	United States	Mississippi	NA	
6608	United States	South Dakota	NA	
6609	United States	Michigan	NA	
6610	United States	Colorado	NA	
6611	United States	Oklahoma	NA	
6612	United States	California	NA	
6613	United States	Oklahoma	NA	
6614	United States	West Virginia	NA	
6615	United States	Texas	NA	
6616	United States	Alabama	NA	
6617	United States	Louisiana	NA	
6618	United States	Montana	NA	
6619	United States	Dist of Columbia	NA	
6620	United States	Delaware	NA	
6621	United States	Rhode Island	NA	
6622	United States	Nevada	NA	
6623	United States	Hawaii	NA	
6624	United States	New Mexico	NA	
6625	United States	Alaska	NA	
6626	United States	Arizona	NA	
6627	United States	Iowa	NA	
6628	United States	Florida	NA	
6629	United States	West Virginia	NA	
6630	United States	Alaska	NA	
6631	United States	Maine	NA	
6632	United States	Alabama	NA	
6633	United States	Montana	NA	
6634	United States	Pennsylvania	NA	
6635	United States	Indiana	NA	
6636	United States	Louisiana	NA	
6637	United States	Oregon	NA	
6638	United States	South Carolina	NA	
6639	United States	Alaska	NA	
6640	United States	Oregon	NA	
6641	United States	New Hampshire	NA	
6642	United States	Alaska	NA	
6643	United States	Indiana	NA	
6644	United States	North Carolina	NA	
6645	United States	Wisconsin	NA	
6646	United States	Georgia	NA	
6647	United States	Vermont	NA	
6648	United States	Massachusetts	NA	
6649	United States	Iowa	NA	
6650	United States	Nevada	NA	
6651	United States	South Dakota	NA	
6652	United States	Montana	NA	
6653	United States	Wisconsin	NA	
6654	United States	New Jersey	NA	
6655	United States	Maine	NA	
6656	United States	Virginia	NA	
6657	United States	Georgia	NA	
6658	United States	Arizona	NA	
6659	United States	Indiana	NA	
6660	United States	New Hampshire	NA	
6661	United States	Kentucky	NA	
6662	United States	Maryland	NA	
6663	United States	Tennessee	NA	
6664	United States	Idaho	NA	
6665	United States	New Mexico	NA	
6666	United States	Virginia	NA	
6667	United States	Louisiana	NA	
6668	United States	Iowa	NA	
6669	United States	Ohio	NA	
6670	United States	South Carolina	NA	
6671	United States	Alabama	NA	
6672	United States	Massachusetts	NA	
6673	United States	Colorado	NA	
6674	United States	Michigan	NA	
6675	United States	Oklahoma	NA	
6676	United States	Vermont	NA	
6677	United States	Michigan	NA	
6678	United States	Texas	NA	
6679	United States	Washington	NA	
6680	United States	Nevada	NA	
6681	United States	Delaware	NA	
6682	United States	Connecticut	NA	
6683	United States	Delaware	NA	
6684	United States	Colorado	NA	
6685	United States	Washington	NA	
6686	United States	Minnesota	NA	
6687	United States	Ohio	NA	
6688	United States	Oregon	NA	
6689	United States	New Mexico	NA	
6690	United States	North Dakota	NA	
6691	United States	Tennessee	NA	
6692	United States	Idaho	NA	
6693	United States	Illinois	NA	
6694	United States	Missouri	NA	
6695	United States	Rhode Island	NA	
6696	United States	California	NA	
6697	United States	New Hampshire	NA	
6698	United States	Utah	NA	
6699	United States	Vermont	NA	
6700	United States	California	NA	
6701	United States	Wisconsin	NA	
6702	United States	Minnesota	NA	
6703	United States	Alabama	NA	
6704	United States	Wisconsin	NA	
6705	United States	New Mexico	NA	
6706	United States	North Dakota	NA	
6707	United States	Georgia	NA	
6708	United States	Michigan	NA	
6709	United States	Hawaii	NA	
6710	United States	North Dakota	NA	
6711	United States	Utah	NA	
6712	United States	Idaho	NA	
6713	United States	New Hampshire	NA	
6714	United States	Utah	NA	
6715	United States	New Mexico	NA	
6716	United States	Iowa	NA	
6717	United States	Alabama	NA	
6718	United States	Tennessee	NA	
6719	United States	Arizona	NA	
6720	United States	Maryland	NA	
6721	United States	Colorado	NA	
6722	United States	West Virginia	NA	
6723	United States	Missouri	NA	
6724	United States	Alabama	NA	
6725	United States	Delaware	NA	
6726	United States	Michigan	NA	
6727	United States	Nevada	NA	
6728	United States	Mississippi	NA	
6729	United States	West Virginia	NA	
6730	United States	Texas	NA	
6731	United States	Alabama	NA	
6732	United States	California	NA	
6733	United States	Pennsylvania	NA	
6734	United States	Alabama	NA	
6735	United States	Alaska	NA	
6736	United States	Minnesota	NA	
6737	United States	Connecticut	NA	
6738	United States	Maryland	NA	
6739	United States	Mississippi	NA	
6740	United States	Oregon	NA	
6741	United States	Mississippi	NA	
6742	United States	Maine	NA	
6743	United States	New Mexico	NA	
6744	United States	Colorado	NA	
6745	United States	Georgia	NA	
6746	United States	Arkansas	NA	
6747	United States	Massachusetts	NA	
6748	United States	Florida	NA	
6749	United States	Arkansas	NA	
6750	United States	New Hampshire	NA	
6751	United States	Montana	NA	
6752	United States	Wyoming	NA	
6753	United States	Washington	NA	
6754	United States	Connecticut	NA	
6755	United States	West Virginia	NA	
6756	United States	Iowa	NA	
6757	United States	Vermont	NA	
6758	United States	Kansas	NA	
6759	United States	Tennessee	NA	
6760	United States	Michigan	NA	
6761	United States	New Mexico	NA	
6762	United States	Maine	NA	
6763	United States	Nevada	NA	
6764	United States	Colorado	NA	
6765	United States	South Carolina	NA	
6766	United States	South Dakota	NA	
6767	United States	Utah	NA	
6768	United States	Mississippi	NA	
6769	United States	Minnesota	NA	
6770	United States	South Carolina	NA	
6771	United States	Texas	NA	
6772	United States	Illinois	NA	
6773	United States	Tennessee	NA	
6774	United States	Wisconsin	NA	
6775	United States	Louisiana	NA	
6776	United States	Montana	NA	
6777	United States	Oregon	NA	
6778	United States	Oklahoma	NA	
6779	United States	Delaware	NA	
6780	United States	Minnesota	NA	
6781	United States	Rhode Island	NA	
6782	United States	Wisconsin	NA	
6783	United States	Alaska	NA	
6784	United States	Dist of Columbia	NA	
6785	United States	Hawaii	NA	
6786	United States	Hawaii	NA	
6787	United States	Tennessee	NA	
6788	United States	Wisconsin	NA	
6789	United States	Nevada	NA	
6790	United States	Washington	NA	
6791	United States	Rhode Island	NA	
6792	United States	Arkansas	NA	
6793	United States	Montana	NA	
6794	United States	Hawaii	NA	
6795	United States	Wisconsin	NA	
6796	United States	North Dakota	NA	
6797	United States	Pennsylvania	NA	
6798	United States	Texas	NA	
6799	United States	Maryland	NA	
6800	United States	Utah	NA	
6801	United States	Dist of Columbia	NA	
6802	United States	Alaska	NA	
6803	United States	Missouri	NA	
6804	United States	Indiana	NA	
6805	United States	Utah	NA	
6806	United States	Nevada	NA	
6807	United States	Texas	NA	
6808	United States	North Dakota	NA	
6809	United States	West Virginia	NA	
6810	United States	Alabama	NA	
6811	United States	New Jersey	NA	
6812	United States	Hawaii	NA	
6813	United States	Minnesota	NA	
6814	United States	Connecticut	NA	
6815	United States	Vermont	NA	
6816	United States	Montana	NA	
6817	United States	Montana	NA	
6818	United States	Iowa	NA	
6819	United States	Nevada	NA	
6820	United States	Montana	NA	
6821	United States	Arkansas	NA	
6822	United States	Arizona	NA	
6823	United States	North Carolina	NA	
6824	United States	Delaware	NA	
6825	United States	Utah	NA	
6826	United States	South Carolina	NA	
6827	United States	Montana	NA	
6828	United States	Wyoming	NA	
6829	United States	Texas	NA	
6830	United States	Hawaii	NA	
6831	United States	Washington	NA	
6832	United States	Montana	NA	
6833	United States	Dist of Columbia	NA	
6834	United States	New Jersey	NA	
6835	United States	Vermont	NA	
6836	United States	Iowa	NA	
6837	United States	Florida	NA	
6838	United States	Georgia	NA	
6839	United States	Texas	NA	
6840	United States	Minnesota	NA	
6841	United States	Ohio	NA	
6842	United States	Texas	NA	
6843	United States	Idaho	NA	
6844	United States	Kansas	NA	
6845	United States	Nebraska	NA	
6846	United States	Idaho	NA	
6847	United States	Michigan	NA	
6848	United States	New York	NA	
6849	United States	Vermont	NA	
6850	United States	Illinois	NA	
6851	United States	Washington	NA	
6852	United States	Vermont	NA	
6853	United States	California	NA	
6854	United States	Maryland	NA	
6855	United States	Georgia	NA	
6856	United States	Wisconsin	NA	
6857	United States	Florida	NA	
6858	United States	New Mexico	NA	
6859	United States	Mississippi	NA	
6860	United States	Kansas	NA	
6861	United States	Rhode Island	NA	
6862	United States	Maryland	NA	
6863	United States	Mississippi	NA	
6864	United States	Colorado	NA	
6865	United States	Indiana	NA	
6866	United States	New York	NA	
6867	United States	Pennsylvania	NA	
6868	United States	Pennsylvania	NA	
6869	United States	Florida	NA	
6870	United States	Texas	NA	
6871	United States	Virginia	NA	
6872	United States	Arizona	NA	
6873	United States	West Virginia	NA	
6874	United States	Rhode Island	NA	
6875	United States	New Hampshire	NA	
6876	United States	Missouri	NA	
6877	United States	New York	NA	
6878	United States	Colorado	NA	
6879	United States	Indiana	NA	
6880	United States	Oregon	NA	
6881	United States	Maryland	NA	
6882	United States	Colorado	NA	
6883	United States	Utah	NA	
6884	United States	Colorado	NA	
6885	United States	Pennsylvania	NA	
6886	United States	Maryland	NA	
6887	United States	Dist of Columbia	NA	
6888	United States	Hawaii	NA	
6889	United States	New Jersey	NA	
6890	United States	Rhode Island	NA	
6891	United States	Louisiana	NA	
6892	United States	Delaware	NA	
6893	United States	Utah	NA	
6894	United States	Connecticut	NA	
6895	United States	Minnesota	NA	
6896	United States	Montana	NA	
6897	United States	Nebraska	NA	
6898	United States	Virginia	NA	
6899	United States	Michigan	NA	
6900	United States	Dist of Columbia	NA	
6901	United States	Nevada	NA	
6902	United States	Michigan	NA	
6903	United States	Iowa	NA	
6904	United States	Kentucky	NA	
6905	United States	North Dakota	NA	
6906	United States	North Carolina	NA	
6907	United States	Oklahoma	NA	
6908	United States	Wisconsin	NA	
6909	United States	South Dakota	NA	
6910	United States	Montana	NA	
6911	United States	Montana	NA	
6912	United States	Arizona	NA	
6913	United States	New Jersey	NA	
6914	United States	Oklahoma	NA	
6915	United States	Kentucky	NA	
6916	United States	Iowa	NA	
6917	United States	Oregon	NA	
6918	United States	Missouri	NA	
6919	United States	Ohio	NA	
6920	United States	Delaware	NA	
6921	United States	Wyoming	NA	
6922	United States	Maine	NA	
6923	United States	Oklahoma	NA	
6924	United States	Florida	NA	
6925	United States	Pennsylvania	NA	
6926	United States	Delaware	NA	
6927	United States	Texas	NA	
6928	United States	Colorado	NA	
6929	United States	New Jersey	NA	
6930	United States	Wyoming	NA	
6931	United States	West Virginia	NA	
6932	United States	Arkansas	NA	
6933	United States	Virginia	NA	
6934	United States	Indiana	NA	
6935	United States	Nebraska	NA	
6936	United States	Missouri	NA	
6937	United States	Alaska	NA	
6938	United States	Wyoming	NA	
6939	United States	Alaska	NA	
6940	United States	Mississippi	NA	
6941	United States	New Mexico	NA	
6942	United States	Utah	NA	
6943	United States	Oklahoma	NA	
6944	United States	Louisiana	NA	
6945	United States	Delaware	NA	
6946	United States	Arkansas	NA	
6947	United States	Iowa	NA	
6948	United States	Vermont	NA	
6949	United States	Missouri	NA	
6950	United States	Montana	NA	
6951	United States	Washington	NA	
6952	United States	Oregon	NA	
6953	United States	New Mexico	NA	
6954	United States	North Carolina	NA	
6955	United States	New York	NA	
6956	United States	Kansas	NA	
6957	United States	New York	NA	
6958	United States	Vermont	NA	
6959	United States	Nebraska	NA	
6960	United States	Louisiana	NA	
6961	United States	Indiana	NA	
6962	United States	Mississippi	NA	
6963	United States	Louisiana	NA	
6964	United States	Illinois	NA	
6965	United States	Missouri	NA	
6966	United States	Alaska	NA	
6967	United States	Washington	NA	
6968	United States	West Virginia	NA	
6969	United States	Georgia	NA	
6970	United States	Connecticut	NA	
6971	United States	Michigan	NA	
6972	United States	Maryland	NA	
6973	United States	Oregon	NA	
6974	United States	Arkansas	NA	
6975	United States	Pennsylvania	NA	
6976	United States	Indiana	NA	
6977	United States	Kentucky	NA	
6978	United States	California	NA	
6979	United States	Connecticut	NA	
6980	United States	New Mexico	NA	
6981	United States	Idaho	NA	
6982	United States	West Virginia	NA	
6983	United States	Louisiana	NA	
6984	United States	New Mexico	NA	
6985	United States	New Hampshire	NA	
6986	United States	Iowa	NA	
6987	United States	South Carolina	NA	
6988	United States	South Carolina	NA	
6989	United States	Colorado	NA	
6990	United States	New Jersey	NA	
6991	United States	Vermont	NA	
6992	United States	Tennessee	NA	
6993	United States	Florida	NA	
6994	United States	North Dakota	NA	
6995	United States	South Dakota	NA	
6996	United States	Arizona	NA	
6997	United States	Arkansas	NA	
6998	United States	Colorado	NA	
6999	United States	Georgia	NA	
7000	United States	Pennsylvania	NA	
7001	United States	Maryland	NA	
7002	United States	New York	NA	
7003	United States	Florida	NA	
7004	United States	Texas	NA	
7005	United States	Rhode Island	NA	
7006	United States	Georgia	NA	
7007	United States	Arkansas	NA	
7008	United States	Washington	NA	
7009	United States	Nevada	NA	
7010	United States	New Mexico	NA	
7011	United States	West Virginia	NA	
7012	United States	New Mexico	NA	
7013	United States	Virginia	NA	
7014	United States	Oklahoma	NA	
7015	United States	Connecticut	NA	
7016	United States	Texas	NA	
7017	United States	Indiana	NA	
7018	United States	Maine	NA	
7019	United States	Washington	NA	
7020	United States	Kansas	NA	
7021	United States	California	NA	
7022	United States	New York	NA	
7023	United States	Nebraska	NA	
7024	United States	Alabama	NA	
7025	United States	Massachusetts	NA	
7026	United States	Illinois	NA	
7027	United States	Pennsylvania	NA	
7028	United States	Arkansas	NA	
7029	United States	Oklahoma	NA	
7030	United States	North Carolina	NA	
7031	United States	Washington	NA	
7032	United States	Nevada	NA	
7033	United States	Nevada	NA	
7034	United States	South Carolina	NA	
7035	United States	Wisconsin	NA	
7036	United States	Oregon	NA	
7037	United States	Maine	NA	
7038	United States	New Hampshire	NA	
7039	United States	Connecticut	NA	
7040	United States	North Carolina	NA	
7041	United States	Mississippi	NA	
7042	United States	Washington	NA	
7043	United States	Delaware	NA	
7044	United States	Massachusetts	NA	
7045	United States	New York	NA	
7046	United States	Montana	NA	
7047	United States	South Carolina	NA	
7048	United States	Connecticut	NA	
7049	United States	Illinois	NA	
7050	United States	New Mexico	NA	
7051	United States	Kansas	NA	
7052	United States	Mississippi	NA	
7053	United States	Indiana	NA	
7054	United States	Mississippi	NA	
7055	United States	Pennsylvania	NA	
7056	United States	Iowa	NA	
7057	United States	Mississippi	NA	
7058	United States	Montana	NA	
7059	United States	Louisiana	NA	
7060	United States	Utah	NA	
7061	United States	Arizona	NA	
7062	United States	North Carolina	NA	
7063	United States	North Dakota	NA	
7064	United States	Michigan	NA	
7065	United States	New Mexico	NA	
7066	United States	Ohio	NA	
7067	United States	Oklahoma	NA	
7068	United States	Nebraska	NA	
7069	United States	Nebraska	NA	
7070	United States	West Virginia	NA	
7071	United States	Oregon	NA	
7072	United States	South Carolina	NA	
7073	United States	California	NA	
7074	United States	Vermont	NA	
7075	United States	Louisiana	NA	
7076	United States	Iowa	NA	
7077	United States	New Hampshire	NA	
7078	United States	Oregon	NA	
7079	United States	Maryland	NA	
7080	United States	West Virginia	NA	
7081	United States	Kansas	NA	
7082	United States	Oregon	NA	
7083	United States	Idaho	NA	
7084	United States	Connecticut	NA	
7085	United States	Colorado	NA	
7086	United States	Utah	NA	
7087	United States	Maine	NA	
7088	United States	New York	NA	
7089	United States	North Dakota	NA	
7090	United States	New Mexico	NA	
7091	United States	Minnesota	NA	
7092	United States	Alaska	NA	
7093	United States	Washington	NA	
7094	United States	Texas	NA	
7095	United States	Washington	NA	
7096	United States	Kentucky	NA	
7097	United States	Utah	NA	
7098	United States	Oklahoma	NA	
7099	United States	Tennessee	NA	
7100	United States	Tennessee	NA	
7101	United States	Minnesota	NA	
7102	United States	Indiana	NA	
7103	United States	Texas	NA	
7104	United States	Georgia	NA	
7105	United States	Oregon	NA	
7106	United States	Montana	NA	
7107	United States	Kentucky	NA	
7108	United States	Tennessee	NA	
7109	United States	Kentucky	NA	
7110	United States	New Hampshire	NA	
7111	United States	West Virginia	NA	
7112	United States	Missouri	NA	
7113	United States	California	NA	
7114	United States	Illinois	NA	
7115	United States	Massachusetts	NA	
7116	United States	Wisconsin	NA	
7117	United States	Nevada	NA	
7118	United States	Connecticut	NA	
7119	United States	Wyoming	NA	
7120	United States	Delaware	NA	
7121	United States	Maine	NA	
7122	United States	Texas	NA	
7123	United States	Nevada	NA	
7124	United States	Maine	NA	
7125	United States	Michigan	NA	
7126	United States	Idaho	NA	
7127	United States	North Dakota	NA	
7128	United States	Kentucky	NA	
7129	United States	South Dakota	NA	
7130	United States	Washington	NA	
7131	United States	Alaska	NA	
7132	United States	Illinois	NA	
7133	United States	Georgia	NA	
7134	United States	Idaho	NA	
7135	United States	Nebraska	NA	
7136	United States	North Dakota	NA	
7137	United States	Oklahoma	NA	
7138	United States	South Carolina	NA	
7139	United States	Georgia	NA	
7140	United States	Iowa	NA	
7141	United States	New Hampshire	NA	
7142	United States	Florida	NA	
7143	United States	Utah	NA	
7144	United States	Mississippi	NA	
7145	United States	Arkansas	NA	
7146	United States	Texas	NA	
7147	United States	Vermont	NA	
7148	United States	Montana	NA	
7149	United States	Washington	NA	
7150	United States	Nebraska	NA	
7151	United States	Nebraska	NA	
7152	United States	Oregon	NA	
7153	United States	Louisiana	NA	
7154	United States	Texas	NA	
7155	United States	Virginia	NA	
7156	United States	Hawaii	NA	
7157	United States	Alaska	NA	
7158	United States	North Carolina	NA	
7159	United States	Massachusetts	NA	
7160	United States	Nevada	NA	
7161	United States	Vermont	NA	
7162	United States	Pennsylvania	NA	
7163	United States	Iowa	NA	
7164	United States	Oregon	NA	
7165	United States	Mississippi	NA	
7166	United States	Alabama	NA	
7167	United States	Virginia	NA	
7168	United States	New Mexico	NA	
7169	United States	South Dakota	NA	
7170	United States	West Virginia	NA	
7171	United States	Kansas	NA	
7172	United States	New Mexico	NA	
7173	United States	Pennsylvania	NA	
7174	United States	Arizona	NA	
7175	United States	Michigan	NA	
7176	United States	South Dakota	NA	
7177	United States	Illinois	NA	
7178	United States	Iowa	NA	
7179	United States	Alabama	NA	
7180	United States	Illinois	NA	
7181	United States	North Carolina	NA	
7182	United States	Kentucky	NA	
7183	United States	Delaware	NA	
7184	United States	Rhode Island	NA	
7185	United States	New York	NA	
7186	United States	Louisiana	NA	
7187	United States	Idaho	NA	
7188	United States	Maryland	NA	
7189	United States	Arizona	NA	
7190	United States	New Mexico	NA	
7191	United States	West Virginia	NA	
7192	United States	Tennessee	NA	
7193	United States	Michigan	NA	
7194	United States	South Dakota	NA	
7195	United States	Idaho	NA	
7196	United States	Michigan	NA	
7197	United States	Rhode Island	NA	
7198	United States	Oklahoma	NA	
7199	United States	Kentucky	NA	
7200	United States	Nebraska	NA	
7201	United States	New York	NA	
7202	United States	North Carolina	NA	
7203	United States	Connecticut	NA	
7204	United States	Colorado	NA	
7205	United States	Kentucky	NA	
7206	United States	Minnesota	NA	
7207	United States	Louisiana	NA	
7208	United States	California	NA	
7209	United States	South Carolina	NA	
7210	United States	Minnesota	NA	
7211	United States	North Carolina	NA	
7212	United States	Connecticut	NA	
7213	United States	Delaware	NA	
7214	United States	North Carolina	NA	
7215	United States	Oklahoma	NA	
7216	United States	Indiana	NA	
7217	United States	Washington	NA	
7218	United States	South Carolina	NA	
7219	United States	Montana	NA	
7220	United States	Tennessee	NA	
7221	United States	Virginia	NA	
